,pitch_complexity
output/sonata30-3_fragment_2.musicxml,1.2822966507177034
output/sonata12-2_fragment_23.musicxml,0.7815126050420168
output/sonata07-1_fragment_2.musicxml,1.95
output/sonata29-4_fragment_22.musicxml,2.608274647887324
output/sonata16-3_fragment_45.musicxml,1.8389830508474576
output/sonata18-1_fragment_6.musicxml,2.4921383647798745
output/sonata29-2_fragment_11.musicxml,2.4230769230769234
output/sonata19-2_fragment_39.musicxml,1.8333333333333335
output/sonata15-2_fragment_12.musicxml,4.853658536585366
output/sonata04-4_fragment_12.musicxml,3.47985347985348
output/sonata31-3_fragment_39.musicxml,1.7531328320802007
output/sonata07-2_fragment_8.musicxml,1.103448275862069
output/sonata14-3_fragment_13.musicxml,3.589077589077589
output/sonata21-3_fragment_84.musicxml,2.8264915161466884
output/sonata27-2_fragment_4.musicxml,2.972922502334267
output/sonata16-1_fragment_20.musicxml,3.4615384615384617
output/sonata22-2_fragment_14.musicxml,3.1517857142857144
output/sonata29-4_fragment_71.musicxml,1.7137254901960786
output/sonata22-1_fragment_26.musicxml,1.8313782991202348
output/sonata13-1_fragment_5.musicxml,2.152542372881356
output/sonata18-1_fragment_48.musicxml,4.432471264367816
output/sonata12-2_fragment_22.musicxml,0.5106382978723404
output/sonata15-1_fragment_32.musicxml,2.6933333333333334
output/sonata18-1_fragment_0.musicxml,1.5
output/sonata03-3_fragment_13.musicxml,1.3823529411764706
output/sonata21-3_fragment_134.musicxml,2.4
output/sonata26-1_fragment_53.musicxml,1.4895833333333335
output/sonata10-1_fragment_21.musicxml,4.6875
output/sonata02-2_fragment_18.musicxml,1.9341463414634146
output/sonata29-4_fragment_82.musicxml,3.184615384615385
output/sonata07-4_fragment_16.musicxml,2.7142857142857144
output/sonata07-2_fragment_7.musicxml,1.1428571428571428
output/sonata04-2_fragment_12.musicxml,2.411290322580645
output/sonata15-1_fragment_34.musicxml,1.5075757575757578
output/sonata23-3_fragment_12.musicxml,3.262903225806452
output/sonata21-4_fragment_27.musicxml,0.8641304347826086
output/sonata07-4_fragment_22.musicxml,2.084033613445378
output/sonata06-1_fragment_8.musicxml,3.2166666666666677
output/sonata08-1_fragment_56.musicxml,0.8011363636363636
output/sonata21-3_fragment_44.musicxml,4.0
output/sonata29-4_fragment_90.musicxml,3.0371428571428574
output/sonata17-3_fragment_47.musicxml,2.361904761904762
output/sonata12-2_fragment_6.musicxml,1.5909090909090908
output/sonata18-2_fragment_31.musicxml,2.660344827586207
output/sonata03-4_fragment_50.musicxml,1.788235294117647
output/sonata28-2_fragment_10.musicxml,1.9630162317649476
output/sonata20-2_fragment_16.musicxml,1.8848484848484848
output/sonata17-2_fragment_6.musicxml,4.399999999999999
output/sonata12-4_fragment_14.musicxml,3.356896551724138
output/sonata12-4_fragment_37.musicxml,3.1999999999999993
output/sonata08-1_fragment_61.musicxml,0.8636363636363636
output/sonata19-2_fragment_20.musicxml,2.5314009661835746
output/sonata10-3_fragment_9.musicxml,3.7575757575757573
output/sonata23-3_fragment_55.musicxml,3.428571428571429
output/sonata16-1_fragment_44.musicxml,1.8888888888888888
output/sonata21-3_fragment_55.musicxml,3.3386034255599473
output/sonata15-3_fragment_3.musicxml,2.020833333333333
output/sonata08-1_fragment_48.musicxml,2.0
output/sonata23-3_fragment_13.musicxml,3.25
output/sonata06-3_fragment_0.musicxml,1.1538461538461537
output/sonata04-1_fragment_85.musicxml,1.1636363636363636
output/sonata18-4_fragment_56.musicxml,2.021276595744681
output/sonata23-3_fragment_38.musicxml,3.9047619047619047
output/sonata15-4_fragment_46.musicxml,3.2244897959183674
output/sonata06-3_fragment_11.musicxml,2.7
output/sonata01-1_fragment_0.musicxml,2.1833333333333336
output/sonata18-1_fragment_24.musicxml,1.7243589743589745
output/sonata03-4_fragment_68.musicxml,3.0
output/sonata23-1_fragment_52.musicxml,2.56280487804878
output/sonata08-1_fragment_16.musicxml,0.8636363636363636
output/sonata19-2_fragment_31.musicxml,1.7391304347826086
output/sonata17-3_fragment_33.musicxml,3.416666666666667
output/sonata15-4_fragment_33.musicxml,4.025263157894736
output/sonata04-4_fragment_6.musicxml,5.853265479219679
output/sonata11-1_fragment_13.musicxml,3.136842105263158
output/sonata19-2_fragment_30.musicxml,1.401656314699793
output/sonata21-3_fragment_86.musicxml,5.727272727272727
output/sonata15-2_fragment_18.musicxml,4.325236822929318
output/sonata29-2_fragment_33.musicxml,2.300623936471923
output/sonata29-1_fragment_6.musicxml,4.070282658517953
output/sonata21-3_fragment_16.musicxml,5.71875
output/sonata01-2_fragment_7.musicxml,3.591245313608268
output/sonata01-1_fragment_26.musicxml,2.093406593406594
output/sonata06-1_fragment_21.musicxml,4.777777777777778
output/sonata30-3_fragment_38.musicxml,1.5104166666666665
output/sonata21-3_fragment_167.musicxml,2.1288515406162465
output/sonata30-2_fragment_14.musicxml,1.8571428571428572
output/sonata13-4_fragment_0.musicxml,1.5918367346938775
output/sonata01-1_fragment_7.musicxml,1.8571428571428572
output/sonata18-3_fragment_12.musicxml,1.5688202247191012
output/sonata04-1_fragment_2.musicxml,1.6274509803921569
output/sonata11-4_fragment_10.musicxml,3.4858490566037736
output/sonata12-3_fragment_5.musicxml,1.510344827586207
output/sonata13-1_fragment_3.musicxml,2.843529863809077
output/sonata12-1_fragment_24.musicxml,17.6
output/sonata01-3_fragment_9.musicxml,1.075
output/sonata15-1_fragment_62.musicxml,1.2269503546099292
output/sonata30-3_fragment_49.musicxml,1.1920188800686549
output/sonata20-1_fragment_12.musicxml,2.4322493224932247
output/sonata16-1_fragment_51.musicxml,5.927272727272728
output/sonata13-4_fragment_22.musicxml,3.4703557312252964
output/sonata03-2_fragment_14.musicxml,5.333333333333333
output/sonata17-3_fragment_64.musicxml,3.209109730848861
output/sonata06-1_fragment_48.musicxml,4.36086956521739
output/sonata03-2_fragment_2.musicxml,4.836390315480557
output/sonata25-1_fragment_23.musicxml,1.5
output/sonata08-3_fragment_35.musicxml,1.5026483050847457
output/sonata31-1_fragment_11.musicxml,2.8674698795180724
output/sonata21-1_fragment_3.musicxml,3.158215010141988
output/sonata15-1_fragment_90.musicxml,1.25
output/sonata21-3_fragment_152.musicxml,3.114705882352941
output/sonata20-2_fragment_11.musicxml,2.0769230769230766
output/sonata04-4_fragment_39.musicxml,3.4716406547392467
output/sonata17-3_fragment_49.musicxml,2.5667447306791566
output/sonata24-1_fragment_9.musicxml,3.3015954709212556
output/sonata25-3_fragment_9.musicxml,2.75
output/sonata21-3_fragment_76.musicxml,3.3939393939393936
output/sonata25-2_fragment_4.musicxml,3.2405063291139244
output/sonata23-2_fragment_13.musicxml,5.114754098360655
output/sonata12-2_fragment_20.musicxml,0.7717391304347826
output/sonata04-4_fragment_37.musicxml,4.017927170868347
output/sonata13-4_fragment_69.musicxml,3.100056529112493
output/sonata09-3_fragment_31.musicxml,2.362876254180602
output/sonata07-1_fragment_65.musicxml,0.7678571428571428
output/sonata17-3_fragment_43.musicxml,2.8533333333333335
output/sonata29-4_fragment_8.musicxml,2.679089026915114
output/sonata32-2_fragment_36.musicxml,7.485714285714286
output/sonata09-1_fragment_13.musicxml,1.2315196998123825
output/sonata02-4_fragment_1.musicxml,1.7033863729090166
output/sonata21-3_fragment_47.musicxml,5.417142857142856
output/sonata29-1_fragment_49.musicxml,2.0474716202270384
output/sonata11-1_fragment_1.musicxml,2.9
output/sonata21-3_fragment_17.musicxml,5.25974025974026
output/sonata29-1_fragment_4.musicxml,2.6142857142857134
output/sonata08-1_fragment_35.musicxml,1.7511961722488039
output/sonata29-1_fragment_81.musicxml,1.3346774193548387
output/sonata01-4_fragment_28.musicxml,1.8030690537084395
output/sonata26-1_fragment_6.musicxml,1.7142857142857144
output/sonata29-1_fragment_91.musicxml,2.0
output/sonata09-3_fragment_2.musicxml,2.2088285229202027
output/sonata09-2_fragment_20.musicxml,0.6227272727272727
output/sonata23-1_fragment_58.musicxml,3.40625
output/sonata06-2_fragment_28.musicxml,1.1454545454545455
output/sonata06-2_fragment_8.musicxml,1.0149880095923263
output/sonata24-1_fragment_19.musicxml,1.9797619047619048
output/sonata29-1_fragment_100.musicxml,1.4925000000000002
output/sonata06-3_fragment_27.musicxml,3.875
output/sonata04-1_fragment_26.musicxml,2.5
output/sonata12-1_fragment_53.musicxml,4.5625
output/sonata18-4_fragment_77.musicxml,2.008009153318078
output/sonata07-1_fragment_1.musicxml,1.310897435897436
output/sonata26-1_fragment_52.musicxml,1.626923076923077
output/sonata25-3_fragment_0.musicxml,2.25
output/sonata19-2_fragment_6.musicxml,3.166666666666667
output/sonata29-4_fragment_12.musicxml,2.9454545454545453
output/sonata17-1_fragment_28.musicxml,2.4166666666666665
output/sonata15-2_fragment_16.musicxml,2.76
output/sonata17-1_fragment_3.musicxml,2.125
output/sonata24-2_fragment_11.musicxml,3.0
output/sonata30-3_fragment_0.musicxml,1.1732456140350878
output/sonata03-1_fragment_51.musicxml,2.5210918114143923
output/sonata27-2_fragment_58.musicxml,3.0795454545454546
output/sonata03-4_fragment_19.musicxml,3.1363636363636367
output/sonata22-2_fragment_17.musicxml,4.0
output/sonata31-2_fragment_6.musicxml,1.8333333333333335
output/sonata15-1_fragment_17.musicxml,0.9904761904761905
output/sonata21-1_fragment_58.musicxml,2.5267857142857144
output/sonata23-3_fragment_91.musicxml,4.0
output/sonata21-3_fragment_57.musicxml,3.2452710220950562
output/sonata23-3_fragment_44.musicxml,3.314285714285714
output/sonata18-2_fragment_34.musicxml,2.382978723404255
output/sonata07-2_fragment_16.musicxml,0.6111111111111112
output/sonata30-2_fragment_23.musicxml,0.5833333333333334
output/sonata24-2_fragment_7.musicxml,3.5
output/sonata26-3_fragment_15.musicxml,1.5833333333333335
output/sonata16-1_fragment_43.musicxml,1.6153846153846154
output/sonata27-1_fragment_4.musicxml,0.9472616632860041
output/sonata27-1_fragment_45.musicxml,1.7500000000000002
output/sonata32-2_fragment_6.musicxml,3.6134453781512605
output/sonata12-4_fragment_40.musicxml,2.4625668449197864
output/sonata17-3_fragment_65.musicxml,2.9610389610389607
output/sonata06-2_fragment_15.musicxml,1.8166666666666667
output/sonata16-3_fragment_23.musicxml,0.9818548387096775
output/sonata23-2_fragment_8.musicxml,3.0077419354838715
output/sonata17-3_fragment_82.musicxml,2.8205128205128203
output/sonata26-3_fragment_0.musicxml,4.043010752688172
output/sonata27-1_fragment_27.musicxml,0.9583333333333333
output/sonata05-1_fragment_50.musicxml,0.6458333333333333
output/sonata18-4_fragment_7.musicxml,1.2470238095238095
output/sonata29-1_fragment_102.musicxml,1.9826839826839828
output/sonata04-1_fragment_63.musicxml,2.6021505376344085
output/sonata08-3_fragment_45.musicxml,2.05
output/sonata18-2_fragment_13.musicxml,5.364532019704434
output/sonata31-1_fragment_7.musicxml,5.087542545949625
output/sonata13-4_fragment_32.musicxml,4.538461538461538
output/sonata15-2_fragment_9.musicxml,5.141176470588233
output/sonata13-2_fragment_7.musicxml,1.0
output/sonata19-1_fragment_5.musicxml,3.5
output/sonata05-1_fragment_37.musicxml,1.25
output/sonata21-1_fragment_20.musicxml,1.1536496350364964
output/sonata23-1_fragment_43.musicxml,2.724039829302987
output/sonata18-4_fragment_74.musicxml,1.6666666666666665
output/sonata04-4_fragment_30.musicxml,6.155555555555557
output/sonata18-1_fragment_14.musicxml,3.4761904761904763
output/sonata21-4_fragment_20.musicxml,0.8813131313131313
output/sonata21-3_fragment_58.musicxml,2.5
output/sonata15-2_fragment_17.musicxml,4.857142857142858
output/sonata09-1_fragment_15.musicxml,3.5250000000000004
output/sonata18-4_fragment_49.musicxml,1.3333333333333333
output/sonata16-3_fragment_12.musicxml,1.859375
output/sonata15-2_fragment_11.musicxml,3.5517241379310347
output/sonata23-2_fragment_15.musicxml,6.790697674418604
output/sonata05-2_fragment_16.musicxml,2.8164627363737487
output/sonata10-3_fragment_50.musicxml,3.25
output/sonata04-4_fragment_18.musicxml,6.995798319327731
output/sonata03-3_fragment_28.musicxml,1.380952380952381
output/sonata04-4_fragment_25.musicxml,3.5029900332225905
output/sonata24-2_fragment_9.musicxml,2.254180602006689
output/sonata18-1_fragment_41.musicxml,1.871212121212121
output/sonata32-1_fragment_25.musicxml,3.955044153063955
output/sonata27-2_fragment_10.musicxml,3.253953488372093
output/sonata29-1_fragment_14.musicxml,2.0
output/sonata06-3_fragment_35.musicxml,2.2806122448979593
output/sonata06-3_fragment_9.musicxml,3.125
output/sonata02-1_fragment_9.musicxml,3.0595744680851062
output/sonata10-2_fragment_10.musicxml,1.4897297297297296
output/sonata11-2_fragment_9.musicxml,3.7200000000000006
output/sonata21-3_fragment_6.musicxml,2.0
output/sonata13-2_fragment_34.musicxml,1.35
output/sonata16-3_fragment_49.musicxml,2.625
output/sonata16-2_fragment_19.musicxml,4.798460798460798
output/sonata11-4_fragment_28.musicxml,4.044296788482835
output/sonata03-3_fragment_7.musicxml,2.104052573932092
output/sonata08-1_fragment_11.musicxml,1.1666666666666665
output/sonata23-3_fragment_37.musicxml,3.5752078609221463
output/sonata06-2_fragment_2.musicxml,1.244047619047619
output/sonata12-4_fragment_24.musicxml,4.048780487804878
output/sonata16-1_fragment_6.musicxml,5.428571428571429
output/sonata15-2_fragment_1.musicxml,2.890625
output/sonata29-3_fragment_1.musicxml,2.78989898989899
output/sonata20-2_fragment_8.musicxml,2.9051383399209483
output/sonata29-2_fragment_16.musicxml,2.42020202020202
output/sonata21-3_fragment_116.musicxml,3.199675324675325
output/sonata05-2_fragment_5.musicxml,3.938569548047389
output/sonata18-1_fragment_36.musicxml,2.069852941176471
output/sonata21-4_fragment_7.musicxml,1.5
output/sonata30-3_fragment_29.musicxml,3.3961821205258054
output/sonata04-1_fragment_52.musicxml,1.6521739130434783
output/sonata21-3_fragment_155.musicxml,0.975
output/sonata23-1_fragment_13.musicxml,3.4651162790697674
output/sonata15-1_fragment_79.musicxml,0.7055555555555556
output/sonata22-2_fragment_16.musicxml,4.0
output/sonata18-1_fragment_27.musicxml,3.428571428571429
output/sonata18-4_fragment_63.musicxml,2.0
output/sonata29-2_fragment_7.musicxml,2.594427244582043
output/sonata11-4_fragment_42.musicxml,4.5625
output/sonata17-1_fragment_49.musicxml,1.1563275434243176
output/sonata17-3_fragment_94.musicxml,2.974252491694352
output/sonata21-3_fragment_81.musicxml,3.0
output/sonata13-2_fragment_10.musicxml,1.2118055555555554
output/sonata16-3_fragment_52.musicxml,0.9455337690631809
output/sonata30-3_fragment_27.musicxml,4.463426308689786
output/sonata06-2_fragment_40.musicxml,1.1388888888888888
output/sonata16-1_fragment_46.musicxml,2.028368794326241
output/sonata29-3_fragment_2.musicxml,2.7490118577075098
output/sonata30-3_fragment_15.musicxml,4.613403522980361
output/sonata23-1_fragment_21.musicxml,2.6111111111111094
output/sonata01-3_fragment_4.musicxml,2.0
output/sonata07-1_fragment_45.musicxml,1.5
output/sonata32-2_fragment_15.musicxml,17.216155717761556
output/sonata12-1_fragment_50.musicxml,5.666666666666666
output/sonata25-3_fragment_21.musicxml,3.5
output/sonata04-4_fragment_22.musicxml,7.666666666666667
output/sonata28-2_fragment_11.musicxml,2.36734693877551
output/sonata17-3_fragment_69.musicxml,3.3484848484848486
output/sonata09-2_fragment_7.musicxml,0.8596491228070176
output/sonata21-3_fragment_100.musicxml,1.5392857142857144
output/sonata08-1_fragment_20.musicxml,0.8617021276595744
output/sonata18-1_fragment_37.musicxml,1.4444444444444444
output/sonata18-1_fragment_40.musicxml,2.5070506454816286
output/sonata29-1_fragment_83.musicxml,2.083333333333333
output/sonata25-3_fragment_27.musicxml,3.4571428571428573
output/sonata17-2_fragment_12.musicxml,2.7670198514188287
output/sonata21-3_fragment_149.musicxml,1.3601694915254239
output/sonata06-3_fragment_18.musicxml,1.9311224489795917
output/sonata03-2_fragment_6.musicxml,5.2
output/sonata02-1_fragment_30.musicxml,1.5714285714285714
output/sonata25-3_fragment_7.musicxml,3.0
output/sonata31-1_fragment_23.musicxml,2.9877667140825035
output/sonata13-2_fragment_18.musicxml,2.0
output/sonata23-3_fragment_10.musicxml,2.945590994371482
output/sonata17-1_fragment_22.musicxml,0.56875
output/sonata02-1_fragment_55.musicxml,2.334821428571429
output/sonata17-3_fragment_80.musicxml,2.8019323671497585
output/sonata01-4_fragment_24.musicxml,1.7777777777777777
output/sonata06-2_fragment_22.musicxml,1.1454545454545455
output/sonata27-2_fragment_27.musicxml,3.25
output/sonata21-4_fragment_13.musicxml,1.3601694915254239
output/sonata21-3_fragment_104.musicxml,1.8571428571428572
output/sonata05-1_fragment_43.musicxml,1.8803827751196174
output/sonata24-1_fragment_22.musicxml,2.6650055370985597
output/sonata03-1_fragment_45.musicxml,1.237689393939394
output/sonata29-1_fragment_72.musicxml,1.9152423648080696
output/sonata03-3_fragment_14.musicxml,1.8657357679914073
output/sonata14-3_fragment_41.musicxml,3.432398630858346
output/sonata03-1_fragment_58.musicxml,3.1540920716112533
output/sonata06-2_fragment_41.musicxml,0.9764507989907485
output/sonata27-2_fragment_13.musicxml,3.9615384615384617
output/sonata29-2_fragment_22.musicxml,1.8405172413793105
output/sonata26-3_fragment_45.musicxml,2.549107142857143
output/sonata21-1_fragment_70.musicxml,3.481958762886598
output/sonata17-1_fragment_56.musicxml,1.375
output/sonata16-1_fragment_19.musicxml,3.9166666666666665
output/sonata17-2_fragment_11.musicxml,1.1238709677419356
output/sonata13-4_fragment_66.musicxml,2.810605536571532
output/sonata06-3_fragment_22.musicxml,3.1875
output/sonata07-1_fragment_59.musicxml,1.2720588235294117
output/sonata08-1_fragment_3.musicxml,1.3684210526315788
